"Age","Weight","Duration","Heart_Rate","Body_Temp","Calories"
"24","104","12","103","40.4","69"
"38","69","17","90","40.5","76"
"77","68","21","101","40.6","133"
"49","73","4","89","38.8","17"
"51","78","20","104","40.6","133"
"23","72","23","107","40.8","138"
"62","82","20","104","40.6","145"
"20","72","10","93","39.6","44"
"78","92","24","97","40.8","173"
"37","93","19","91","40.5","83"
"48","77","2","85","38.3","7"
"42","59","22","95","40.5","115"
"57","70","13","84","40.2","54"
"34","79","19","100","40.3","100"
"42","59","2","79","38.3","7"
"57","65","4","79","39.1","15"
"21","83","26","99","40.8","119"
"26","56","20","99","40.8","108"
"29","68","15","92","40.6","54"
"43","98","2","83","38.1","7"
"51","87","14","107","40","102"
"21","57","11","92","39.8","50"
"26","95","16","94","40.6","69"
"60","58","22","107","40.5","150"
"22","95","23","109","40.5","147"
"39","61","14","96","40.1","73"
"44","62","11","95","39.8","57"
"67","89","24","107","40.7","195"
"68","69","26","106","40.7","197"
"42","58","14","98","40.3","78"
"78","112","17","104","40.3","148"
"69","71","24","99","40.6","159"
"25","71","20","103","40.3","102"
"38","82","16","98","40.2","83"
"63","77","1","79","38.1","4"
"50","76","25","104","40.6","152"
"71","87","3","82","38.4","13"
"21","59","24","111","40.6","157"
"63","76","6","87","39.1","28"
"32","102","15","100","40.4","85"
"30","86","4","85","38.8","12"
"52","99","12","91","39.8","62"
"65","63","21","102","40.4","133"
"45","76","8","87","39.9","33"
"49","73","24","99","40.7","134"
"62","52","8","87","39.5","38"
"58","71","11","100","39.8","65"
"32","58","9","91","39.8","42"
"41","64","18","101","40.6","104"
"21","88","30","105","41","167"
"29","57","21","105","40.5","128"
"38","62","29","105","40.9","179"
"59","66","6","83","39.3","25"
"39","90","7","89","39.5","29"
"48","62","29","110","40.6","199"
"36","106","20","96","40.5","107"
"78","78","14","103","40.1","109"
"24","76","17","100","40.4","80"
"20","59","10","88","39.7","41"
"20","80","26","112","40.8","167"
"59","49","14","97","39.8","82"
"77","55","5","80","39","21"
"31","77","24","105","40.6","140"
"49","88","19","98","40","112"
"40","79","15","94","40.3","72"
"38","56","19","93","40.3","94"
"40","79","23","101","40.5","131"
"27","71","10","88","39.6","40"
"43","66","5","91","39.1","24"
"58","92","29","108","40.9","229"
"32","84","28","107","40.9","177"
"37","64","15","90","40.1","68"
"20","64","2","75","38.2","5"
"20","52","10","97","39.5","51"
"25","98","22","108","40.4","142"
"58","67","5","82","39.2","20"
"69","83","5","91","39.1","28"
"34","80","28","117","41","220"
"61","62","7","83","39.7","30"
"60","72","6","89","39.1","28"
"25","83","17","87","40.8","50"
"23","51","9","91","39.7","41"
"63","70","12","87","39.8","55"
"53","67","7","85","39.4","30"
"27","83","14","88","40.2","45"
"28","66","6","86","39.6","23"
"46","91","19","104","40.3","127"
"63","52","22","94","40.8","123"
"20","98","30","104","41","168"
"25","103","24","103","40.8","139"
"62","62","3","84","38.3","13"
"43","73","21","104","40.6","129"
"75","98","26","103","40.9","210"
"43","83","25","99","41.1","141"
"41","65","22","100","40.8","124"
"79","87","5","87","39.1","28"
"20","75","5","87","38.6","13"
"29","74","26","105","40.7","147"
"71","62","16","100","40.6","99"
"32","77","4","81","38.8","13"
"74","59","7","89","39.3","36"
"50","68","25","101","40.8","147"
"20","52","14","102","40.4","79"
"61","92","24","99","40.5","160"
"65","54","13","85","40.3","60"
"35","69","14","97","40.3","72"
"37","68","25","97","41.1","118"
"34","75","14","93","40","65"
"57","76","23","101","40.9","148"
"73","103","17","101","39.9","133"
"54","75","30","108","40.7","220"
"46","85","16","96","40.5","86"
"69","101","23","109","40.6","202"
"44","61","5","82","38.9","19"
"71","61","21","102","40.6","135"
"37","111","20","98","40.3","116"
"26","104","24","98","40.8","123"
"71","77","16","100","40.1","96"
"54","68","6","82","39.2","23"
"64","92","9","82","39.6","38"
"44","65","6","83","39.2","23"
"58","57","21","106","40.4","141"
"26","56","20","98","40.1","106"
"30","55","10","83","39.7","38"
"43","113","7","81","39.4","25"
"21","88","12","97","39.9","52"
"26","91","6","87","39","19"
"31","97","19","101","40.4","107"
"54","57","26","102","41.1","161"
"64","84","20","102","40.4","142"
"46","73","5","85","39.1","20"
"77","77","7","82","39.4","29"
"34","81","5","77","39.4","9"
"51","73","3","77","38.8","10"
"66","52","25","96","40.8","146"
"32","87","2","83","38.2","6"
"29","76","22","109","40.4","139"
"24","83","22","105","40.4","124"
"63","69","24","101","40.7","146"
"45","70","6","86","39.3","25"
"24","66","17","93","40.5","78"
"73","61","27","99","40.7","166"
"22","77","6","81","39.3","11"
"61","60","3","88","38.5","14"
"48","82","15","96","40.2","81"
"74","93","9","89","39.7","52"
"26","56","21","101","40.5","118"
"40","78","19","103","40.4","114"
"28","63","23","106","40.7","140"
"61","62","2","79","38.2","8"
"36","54","26","105","40.6","162"
"65","65","14","94","39.9","76"
"55","93","14","97","40.2","86"
"69","107","24","111","41.3","221"
"30","69","13","92","39.9","47"
"24","71","30","106","41","177"
"61","65","19","92","40.6","98"
"57","113","29","116","41","276"
"50","73","17","100","40","97"
"78","77","28","105","40.8","226"
"50","62","15","98","40","84"
"72","98","29","111","40.8","266"
"51","105","7","86","39.6","32"
"21","73","3","93","38.2","13"
"21","44","13","97","40","68"
"25","79","27","90","40.7","111"
"27","66","9","94","39.8","43"
"50","94","29","104","40.9","202"
"21","57","17","96","40.4","85"
"35","100","16","106","40.3","107"
"52","74","11","98","39.7","63"
"29","93","13","90","39.8","50"
"24","62","18","108","40.5","112"
"24","110","5","78","39","11"
"39","59","26","104","40.7","159"
"30","86","29","107","40.8","182"
"44","77","16","91","40.5","69"
"71","98","24","99","40.9","175"
"33","82","3","83","39","8"
"23","60","26","112","40.5","174"
"37","81","7","81","39.4","23"
"26","57","20","92","40.8","93"
"25","62","4","86","38.8","16"
"52","64","8","88","39.8","37"
"61","85","2","73","38.2","5"
"35","63","20","103","40.4","118"
"26","101","3","86","38.5","10"
"33","65","16","92","40.1","74"
"48","103","15","96","40.3","88"
"20","80","18","101","40.4","86"
"73","91","18","103","40.1","111"
"27","65","9","87","39.4","24"
"42","57","22","110","40.6","151"
"38","82","24","101","40.9","136"
"36","100","4","77","39","9"
"69","76","15","102","40.3","108"
"21","89","9","83","39.8","21"
"53","69","30","110","41","206"
"26","84","17","104","40.3","95"
"28","42","9","93","40","45"
"23","65","26","108","40.6","161"
"64","74","6","97","39.1","34"
"47","64","21","107","40.6","137"
"50","99","3","81","38.3","11"
"49","79","27","102","41.2","157"
"28","58","21","100","40.4","116"
"24","64","13","89","39.8","54"
"33","45","12","90","39.5","57"
"72","69","4","86","38.7","19"
"60","98","10","91","39.8","56"
"51","66","11","84","40.1","45"
"75","96","21","103","40.4","169"
"47","95","12","90","40.4","57"
"46","69","26","103","40.6","156"
"37","62","9","89","39.6","40"
"30","91","26","112","40.7","185"
"56","49","14","92","40.1","74"
"40","69","16","102","40.3","90"
"26","63","22","106","40.4","133"
"45","62","8","86","39.4","34"
"41","103","18","103","40.5","118"
"23","45","4","91","39.3","19"
"49","71","27","107","40.8","185"
"23","55","3","83","38.3","11"
"25","66","9","91","39.7","39"
"53","78","20","93","40.8","102"
"43","92","13","104","40","85"
"37","57","3","78","38.7","10"
"34","63","29","119","41.3","220"
"55","62","19","95","40.7","103"
"32","86","3","80","38.5","7"
"53","79","9","86","39.7","37"
"33","72","9","89","39.9","38"
"20","92","28","108","40.9","170"
"22","73","7","85","39.1","25"
"47","74","18","103","40","112"
"35","58","2","77","38.2","6"
"20","86","22","103","40.7","114"
"31","48","7","87","39.8","30"
"42","72","23","104","40.6","138"
"57","97","17","96","40.4","105"
"37","85","10","90","39.6","40"
"70","80","22","105","40.5","143"
"31","81","8","78","39.7","15"
"30","95","12","91","40.2","49"
"61","75","24","106","41.1","177"
"35","63","19","92","40.4","90"
"67","63","12","89","40","59"
"72","83","24","105","40.8","190"
"25","73","10","86","39.8","38"
"60","64","16","98","40.2","93"
"23","93","19","108","40.2","118"
"67","58","9","92","39.9","48"
"49","62","2","84","38.5","8"
"30","64","14","89","40.4","60"
"66","52","24","110","40.5","176"
"32","81","4","92","39.1","18"
"38","76","25","101","40.9","138"
"24","85","9","75","39.9","10"
"29","66","19","92","40.4","87"
"32","63","14","88","39.9","59"
"56","86","20","105","40.7","144"
"67","56","4","74","39","14"
"44","67","19","81","40.5","69"
"60","59","4","77","38.6","14"
"36","103","10","99","39.7","57"
"69","44","22","102","40.4","146"
"24","61","16","81","40","54"
"45","60","12","83","40","48"
"20","94","25","103","40.7","134"
"28","81","28","108","41.2","174"
"57","93","2","82","38.4","8"
"55","87","12","95","39.8","68"
"53","54","15","86","40.2","68"
"40","92","23","105","40.8","151"
"55","73","16","97","40.1","87"
"49","86","11","90","39.8","51"
"45","77","15","97","40.4","78"
"56","95","5","82","39","20"
"32","58","19","99","40.6","87"
"33","88","10","90","39.7","39"
"39","62","29","113","41","204"
"24","92","13","91","40","48"
"26","99","30","118","41.1","240"
"34","68","23","103","40.5","126"
"44","86","13","101","40","79"
"28","78","19","91","40.2","68"
"32","49","15","93","40.3","74"
"21","90","23","103","40.9","122"
"55","100","21","100","40.9","141"
"78","80","21","100","40.8","128"
"31","97","9","94","39.7","41"
"22","85","3","87","38.2","9"
"56","76","11","86","39.6","47"
"36","75","13","90","40.3","49"
"27","49","22","98","40.5","119"
"54","72","28","110","40.9","192"
"23","95","27","104","40.5","153"
"21","71","3","88","38.7","8"
"25","75","21","102","40.4","106"
"76","69","12","86","39.9","57"
"31","58","24","104","40.4","144"
"67","77","3","77","38.3","10"
"64","87","12","89","40","63"
"39","103","2","74","38.2","4"
"21","56","29","115","40.9","204"
"26","86","8","96","39.4","35"
"27","69","24","104","41","138"
"20","87","25","106","40.1","141"
"77","74","24","107","40.8","199"
"31","69","6","86","39","24"
"42","83","28","114","40.8","219"
"21","64","24","104","41","138"
"27","60","4","82","38.7","14"
"26","44","15","88","40.2","66"
"30","52","30","104","40.9","182"
"59","55","20","96","40.4","113"
"30","79","10","95","40.1","43"
"27","63","15","104","40.2","88"
"30","87","10","87","39.7","33"
"26","62","15","97","40.2","77"
"60","64","21","100","40.3","126"
"76","55","27","112","40.5","207"
"48","54","4","91","38.9","20"
"28","75","25","101","40.9","126"
"20","59","6","83","39.3","21"
"30","66","27","99","40.9","144"
"46","80","2","89","38.1","8"
"42","80","8","93","39.4","37"
"58","54","24","107","40.4","164"
"59","93","6","85","39.3","27"
"26","66","20","107","40.3","122"
"47","57","21","99","40.7","121"
"32","52","20","100","40.3","113"
"44","89","14","96","40.2","75"
"54","71","11","88","39.7","50"
"28","82","3","83","38.6","7"
"60","101","13","92","39.7","75"
"42","58","9","97","39.8","49"
"63","61","27","102","41","170"
"32","59","25","110","40.7","166"
"30","55","17","95","40.3","86"
"30","52","23","96","40.5","120"
"40","70","18","97","40.5","94"
"21","87","10","96","39.9","42"
"75","98","7","95","39.2","48"
"49","84","28","104","40.8","187"
"44","79","19","95","40.7","95"
"23","75","15","97","40.3","63"
"44","82","20","103","40.4","116"
"29","82","19","103","40.5","105"
"54","94","8","86","39.8","35"
"66","88","8","85","39.8","38"
"34","96","15","101","40.3","87"
"28","71","6","83","39.3","21"
"46","60","10","98","39.8","56"
"25","65","14","94","39.8","66"
"55","102","8","85","39.5","36"
"65","55","18","103","40.5","117"
"23","80","29","101","41","142"
"20","70","5","81","39.5","16"
"63","72","9","86","39.2","40"
"59","69","1","82","38","4"
"23","85","22","113","40.7","150"
"48","57","2","91","38.6","10"
"54","58","7","82","39.4","28"
"45","91","25","109","41","185"
"24","80","12","99","40.1","56"
"26","63","17","92","40.5","77"
"79","62","13","85","40","62"
"59","55","9","101","39.7","56"
"55","63","6","84","39.3","25"
"28","75","15","100","40.6","73"
"23","47","8","87","39.5","33"
"50","53","27","107","40.8","181"
"35","44","16","95","40.1","85"
"20","56","26","103","40.4","149"
"57","87","19","90","40.2","96"
"24","67","8","95","39.4","38"
"63","58","14","88","40.2","68"
"64","50","28","112","40.8","211"
"27","81","11","96","40","48"
"29","60","2","80","38.2","7"
"26","73","10","85","39.8","25"
"68","59","13","93","40","71"
"46","51","28","108","40.9","190"
"25","84","19","102","40.6","99"
"73","87","10","91","39.6","60"
"41","59","3","85","38.6","12"
"71","82","19","100","40.2","135"
"59","38","17","98","40.4","104"
"67","73","1","88","38","5"
"57","82","22","112","40.2","181"
"43","79","5","83","39.4","16"
"73","95","21","103","40.4","167"
"33","64","28","105","40.6","169"
"42","87","21","107","40.1","144"
"52","105","23","104","40.7","168"
"73","82","27","104","40.7","211"
"22","78","15","87","40.3","40"
"45","57","24","110","40.5","165"
"39","76","17","83","40.5","49"
"47","73","28","101","40.9","161"
"48","85","17","88","40.6","72"
"75","61","5","77","39.2","19"
"34","84","30","103","40.7","174"
"20","91","12","97","40.1","53"
"27","58","13","88","40.3","55"
"36","79","6","89","39.1","22"
"21","61","15","85","40.4","56"
"22","93","3","76","38.4","4"
"31","73","18","91","40.3","79"
"31","94","19","98","40.3","98"
"21","74","3","81","38.6","5"
"25","68","12","100","40.2","64"
"50","73","6","88","39.3","26"
"31","96","12","95","40.4","57"
"45","87","14","98","40","79"
"30","59","19","98","40.6","101"
"74","109","17","99","40.1","131"
"57","84","28","108","40.9","215"
"41","79","25","102","40.4","142"
"72","99","15","99","40.4","111"
"67","89","29","110","41.1","249"
"47","89","30","113","41.1","242"
"55","72","21","99","40.7","119"
"77","102","15","94","40.1","104"
"58","77","6","80","39.3","20"
"29","67","13","88","40.1","54"
"52","65","7","93","39","36"
"68","90","24","104","40.8","186"
"37","82","11","89","39.8","42"
"36","69","12","95","39.8","60"
"39","60","12","91","40.2","57"
"20","51","11","86","39.9","44"
"21","64","13","90","40.1","55"
"31","98","2","87","38.5","7"
"38","60","19","96","40.5","99"
"21","75","20","100","40.6","103"
"49","64","6","89","39.6","28"
"31","82","6","87","39.1","19"
"28","56","11","93","40","53"
"54","59","24","114","40.8","179"
"33","83","24","116","40.3","185"
"67","84","9","93","39.9","53"
"22","59","16","104","40.1","93"
"49","69","23","104","40.7","142"
"46","73","26","101","40.7","152"
"43","66","12","89","40.1","54"
"40","59","7","81","39.8","26"
"32","66","19","101","40.7","106"
"54","90","7","84","39.4","28"
"25","86","23","101","40.5","118"
"58","62","28","105","40.7","183"
"74","87","9","93","39.8","57"
"43","88","4","89","39.2","17"
"54","79","19","105","40.3","132"
"41","54","26","102","40.7","156"
"22","93","8","90","39.6","28"
"64","60","24","103","40.4","155"
"53","77","17","95","40.1","88"
"22","62","4","86","38.3","9"
"32","55","8","89","39.5","36"
"56","66","7","88","39.4","32"
"51","76","8","86","39.3","33"
"53","68","24","102","41.1","145"
"22","81","21","101","40.3","102"
"24","56","15","98","39.7","79"
"20","57","12","95","39.8","58"
"22","52","22","102","40.7","125"
"39","69","30","108","41","195"
"49","57","10","89","40.2","47"
"68","99","19","98","40.4","133"
"37","77","22","105","40.5","134"
"41","73","29","119","41.1","219"
"44","94","28","109","41.1","208"
"36","96","23","97","40.4","121"
"44","69","27","107","40.9","178"
"48","69","21","101","40.3","122"
"22","104","17","92","40.3","68"
"64","69","11","85","39.7","48"
"39","74","26","106","40.8","159"
"52","70","14","99","40.4","79"
"20","98","22","100","40.7","110"
"38","57","5","83","39.3","19"
"64","64","17","101","40.1","105"
"65","112","25","106","40.9","209"
"21","71","28","111","40.9","171"
"44","74","13","98","39.9","70"
"67","91","26","99","40.7","147"
"59","56","10","98","39.9","59"
"51","91","24","98","40.9","145"
"64","77","27","112","40.8","194"
"27","83","13","93","40.2","51"
"58","102","15","91","40.4","83"
"63","67","24","110","40.6","170"
"59","56","23","102","40.8","145"
"43","56","25","105","40.6","158"
"50","71","21","101","40.4","122"
"65","41","3","83","38.7","14"
"49","78","23","106","40.9","158"
"44","70","18","94","40.3","90"
"42","81","16","87","40.3","60"
"52","64","24","96","41","130"
"79","71","5","98","38.9","30"
"45","85","17","100","40.2","101"
"36","93","11","93","39.8","51"
"39","78","6","88","39.4","25"
"59","76","8","78","39.4","25"
"36","88","6","88","38.8","22"
"78","57","12","83","40","55"
"38","94","28","118","40.7","238"
"71","92","27","109","40.4","234"
"55","100","11","92","39.4","61"
"40","90","4","86","39.1","15"
"44","53","8","87","39.8","36"
"37","73","3","82","38.8","11"
"55","86","26","104","40.3","183"
"45","65","27","113","40.8","192"
"20","60","21","102","40.5","117"
"36","100","7","85","39.5","25"
"37","47","17","96","40","92"
"46","78","25","99","40.7","142"
"55","102","10","88","40","50"
"75","99","29","99","41","218"
"34","80","21","106","40.4","130"
"33","83","17","93","40.5","72"
"50","59","18","113","40.3","131"
"34","73","5","85","39.2","14"
"52","76","9","90","39.8","42"
"32","77","17","88","40.7","69"
"23","96","7","89","39","24"
"67","74","25","103","41","158"
"58","111","20","95","40.3","127"
"60","79","26","98","40.7","161"
"25","59","11","82","39.7","39"
"43","113","28","119","41","260"
"62","86","3","90","38.5","16"
"52","82","9","91","39.6","43"
"57","52","17","98","40.4","100"
"20","71","13","99","40.1","55"
"40","61","1","86","38","4"
"24","66","19","118","40.5","137"
"30","99","3","87","38.5","11"
"58","80","19","103","40.4","115"
"75","49","15","86","40.3","75"
"33","91","13","89","40.3","50"
"24","95","13","93","40.2","53"
"68","77","8","89","39.8","42"
"78","97","25","103","40.5","205"
"25","57","15","95","40.2","74"
"42","74","19","97","40.4","99"
"60","83","3","86","38.3","13"
"67","94","23","100","40.8","165"
"25","60","7","94","39.4","34"
"73","88","10","92","39.7","61"
"43","63","23","106","40.9","146"
"38","61","28","115","40.8","203"
"37","88","15","102","39.9","88"
"48","88","24","107","40.8","172"
"65","104","7","78","39.6","28"
"30","76","8","81","39.9","17"
"23","86","24","97","41","106"
"24","64","2","79","38.1","6"
"47","54","6","87","39.5","27"
"29","78","6","91","39.3","22"
"53","67","21","104","40.8","131"
"53","68","29","105","40.8","184"
"55","57","27","101","40.8","165"
"55","71","9","91","39.7","44"
"71","63","3","83","38.7","13"
"52","64","16","86","40.3","70"
"38","70","24","102","40.6","133"
"48","70","4","87","38.8","17"
"20","46","25","98","40.8","133"
"33","56","6","89","39.4","27"
"42","61","20","103","40.6","121"
"52","95","10","89","39.8","48"
"73","79","6","86","39.4","30"
"33","80","25","102","40.5","138"
"30","63","14","83","40.3","51"
"66","93","9","85","40.1","44"
"25","76","5","88","39.4","15"
"35","70","27","102","40.8","146"
"22","85","27","96","40.9","113"
"41","60","18","97","40.8","97"
"31","108","29","111","41.1","214"
"49","80","2","83","38.5","8"
"37","69","5","91","39.1","19"
"41","70","17","100","40.5","92"
"77","106","10","95","40","72"
"27","55","25","98","40.6","133"
"20","63","29","109","40.7","182"
"25","85","25","101","40.9","128"
"54","68","9","95","39.4","48"
"20","74","24","108","40.8","144"
"42","60","16","94","40.2","81"
"21","86","12","102","40.4","61"
"20","49","24","111","40.1","160"
"37","97","11","88","39.7","44"
"26","77","28","105","40.7","156"
"21","45","16","102","40.5","92"
"21","78","20","99","40.5","89"
"77","62","4","85","38.9","19"
"45","82","26","107","40.6","180"
"66","85","26","112","40.7","227"
"66","91","5","81","39.1","21"
"48","65","10","92","40.1","49"
"32","62","4","75","39.2","11"
"62","47","18","95","40.5","103"
"30","81","28","113","40.7","198"
"26","76","11","90","40.1","36"
"57","100","13","84","40.1","57"
"28","78","22","110","40.8","142"
"32","76","21","98","40.6","101"
"25","76","30","105","40.8","165"
"43","87","22","106","40.5","149"
"36","89","22","103","40.9","132"
"25","58","17","96","40.2","86"
"38","59","28","115","40.4","204"
"53","63","22","99","40.8","127"
"49","81","21","97","40.8","117"
"24","70","8","90","39.3","25"
"25","56","9","85","39.5","35"
"21","77","24","104","40.6","125"
"47","110","12","88","40.1","57"
"37","80","9","97","39.3","45"
"35","57","10","88","39.5","30"
"46","79","17","97","40.1","89"
"49","58","10","96","39.9","55"
"29","63","24","106","40.7","146"
"28","59","12","91","39.8","54"
"45","84","28","113","41","220"
"31","87","25","104","40.4","147"
"64","58","9","81","39.7","37"
"39","59","28","114","40.9","201"
"79","54","13","93","40.1","74"
"69","93","24","105","40.5","192"
"43","79","26","115","41.2","207"
"66","85","26","103","41.2","192"
"21","94","6","81","39.2","13"
"39","66","8","90","39.6","36"
"54","69","8","87","39.8","32"
"21","65","29","105","41.2","169"
"60","69","25","110","40.5","195"
"69","69","11","95","39.7","61"
"41","81","13","93","40.3","60"
"27","105","21","110","40.7","147"
"54","54","18","98","40.3","105"
"61","68","21","103","40.4","132"
"66","91","12","92","40.1","70"
"35","51","29","119","40.9","225"
"27","71","22","99","40.8","115"
"46","51","28","107","41.3","187"
"28","69","22","111","40.8","141"
"26","60","9","82","39.8","32"
"58","69","8","87","39.7","36"
"26","56","5","81","39.1","17"
"26","82","29","107","40.2","174"
"44","81","28","105","40.6","183"
"24","98","20","105","40.6","119"
"60","82","3","83","38.4","12"
"70","72","15","99","40.3","89"
"39","48","2","85","38.2","8"
"44","83","11","96","40.1","57"
"34","71","5","83","39.3","13"
"69","74","13","90","39.6","69"
"60","65","5","83","39.1","21"
"54","57","7","94","39.2","37"
"33","87","26","106","40.7","163"
"20","77","10","98","39.8","42"
"62","65","22","103","40.9","139"
"73","58","5","78","38.9","20"
"23","58","12","98","40.3","63"
"74","105","12","88","39.7","71"
"53","57","4","86","38.9","18"
"50","93","28","106","40.9","203"
"24","99","20","89","40.2","71"
"26","76","12","92","40.3","43"
"58","61","25","111","41.1","179"
"23","93","29","103","41.1","159"
"28","70","11","86","40.1","42"
"31","68","15","96","40.3","75"
"29","73","9","91","39.7","32"
"46","95","10","82","40","35"
"21","65","21","102","40.5","97"
"56","50","9","82","39.6","38"
"75","103","6","91","39.1","38"
"36","95","27","106","40.7","178"
"66","62","19","99","40.5","114"
"74","78","30","107","40.9","204"
"23","72","6","84","39.4","13"
"65","85","17","96","40.5","107"
"25","52","18","108","40.5","115"
"26","79","12","101","40.5","60"
"34","78","12","98","39.7","59"
"38","66","11","98","39.9","59"
"20","103","11","93","39.8","44"
"34","72","23","102","41.2","130"
"74","94","24","102","40.7","187"
"70","62","6","90","39.2","31"
"20","52","16","91","40.4","72"
"73","55","30","107","41.2","213"
"44","75","14","101","40","79"
"33","82","30","108","41.1","194"
"60","66","22","111","40.6","157"
"51","89","12","94","39.8","65"
"67","59","27","105","40.8","181"
"52","85","6","79","39.3","19"
"37","57","22","96","40.6","116"
"49","85","15","91","40.1","71"
"54","90","17","106","39.8","125"
"25","63","15","96","39.7","74"
"35","81","21","107","40.3","134"
"38","49","17","91","40.1","82"
"33","85","18","99","40.5","93"
"72","70","16","97","40.4","93"
"69","98","17","96","39.9","115"
"40","84","7","82","39.4","21"
"27","84","25","100","40.8","126"
"51","70","28","106","40.7","179"
"20","48","27","107","40.6","169"
"40","71","20","101","40.7","113"
"41","77","23","115","40.6","163"
"76","49","23","99","40.5","147"
"38","60","28","109","40.7","185"
"33","72","6","81","39.5","13"
"37","69","25","118","40.7","186"
"35","66","5","75","39","14"
"58","78","19","100","40.6","121"
"22","96","29","102","40.8","155"
"45","80","26","108","40.8","165"
"35","76","12","90","40","45"
"40","63","12","93","40.2","59"
"67","90","24","104","40.9","184"
"41","71","13","89","39.9","57"
"22","95","29","108","41","181"
"44","67","17","86","40.5","71"
"20","80","11","94","40.1","41"
"45","76","15","84","40.5","50"
"24","81","19","97","40.3","83"
"79","64","18","98","40.2","110"
"26","97","20","102","40.7","111"
"59","70","2","96","38.6","11"
"50","75","25","116","40.7","184"
"40","97","10","99","40","58"
"63","62","28","101","40.9","180"
"46","68","5","92","38.8","24"
"49","56","29","115","40.9","218"
"20","67","4","91","39","17"
"23","91","7","76","39.6","10"
"37","90","16","96","40.2","81"
"46","82","24","98","40.7","127"
"66","97","20","95","40.6","129"
"72","71","29","105","41","193"
"55","73","14","101","40","88"
"79","46","3","83","38.5","14"
"24","76","10","82","39.8","20"
"64","64","13","99","40.3","77"
"64","80","25","105","40.4","187"
"42","77","10","97","39.9","52"
"55","70","17","93","40.3","85"
"27","72","22","104","41","118"
"22","90","4","73","38.9","3"
"55","89","4","81","38.8","14"
"26","72","2","82","38.3","4"
"75","58","29","99","41.2","181"
"74","104","11","92","39.7","72"
"32","82","27","106","40.6","165"
"27","62","11","95","39.7","54"
"57","78","14","85","40","57"
"56","101","18","96","40.3","111"
"51","94","6","82","38.7","22"
"60","63","3","89","38.3","14"
"49","54","14","91","40.3","70"
"30","72","5","86","39","14"
"49","66","23","101","40.5","135"
"37","84","16","95","40.2","76"
"31","62","5","80","38.8","17"
"53","76","15","94","40.1","76"
"75","85","11","97","39.7","76"
"74","71","20","100","40.6","123"
"60","114","3","78","38.9","12"
"70","82","16","93","40.2","96"
"26","58","23","105","40.3","138"
"64","92","17","102","40.4","124"
"62","75","9","87","39.3","40"
"29","78","13","96","40.1","63"
"57","54","4","79","38.6","15"
"38","55","28","107","40.9","181"
"44","55","11","90","39.8","52"
"35","90","17","98","40.2","89"
"77","74","29","106","40.9","197"
"22","89","7","80","39.2","13"
"20","75","21","101","40.6","110"
"24","83","15","90","40.5","50"
"74","88","14","91","39.7","84"
"67","56","6","82","38.7","26"
"51","86","2","94","38.3","11"
"26","89","13","89","40.1","45"
"59","89","21","93","40.7","118"
"51","57","20","93","40.6","104"
"33","55","27","105","40.7","167"
"62","82","21","102","40.7","146"
"55","75","9","95","39.6","47"
"53","51","9","97","39.6","52"
"40","53","27","106","41","174"
"22","54","17","100","40.2","93"
"28","85","23","92","40.2","89"
"46","69","3","74","38.5","9"
"44","85","17","109","40.3","123"
"54","76","2","83","38.3","7"
"20","80","27","100","40.8","124"
"34","51","21","105","40.7","131"
"44","67","20","101","40.5","116"
"65","62","11","90","39.6","55"
"20","92","10","88","39.8","31"
"33","64","9","85","40","35"
"50","112","18","90","40","94"
"33","93","2","85","38","6"
"64","70","13","95","40.4","71"
"24","93","10","94","39.6","42"
"64","61","2","79","38.1","8"
"67","97","22","103","40.7","169"
"74","64","29","106","40.8","200"
"25","70","21","108","40.2","129"
"27","104","22","97","40.2","110"
"26","72","11","89","40.2","34"
"54","54","18","101","40.9","110"
"42","69","8","81","39.4","29"
"29","49","10","88","39.9","44"
"53","97","27","108","40.9","210"
"30","73","9","80","39.6","29"
"39","66","25","106","40.6","156"
"41","82","5","84","39","16"
"35","52","10","87","39.6","43"
"46","68","20","111","40.6","137"
"24","58","25","103","40.9","144"
"21","75","16","86","40.1","39"
"21","65","12","88","40.1","48"
"20","95","10","89","40","33"
"52","83","10","91","40.1","49"
"29","76","13","88","40","41"
"72","65","12","104","40.1","79"
"30","56","20","91","40.4","92"
"64","51","16","94","40","90"
"30","64","20","101","40.4","111"
"68","81","6","79","39.3","23"
"25","82","2","85","38.1","5"
"21","82","2","85","38.1","5"
"75","79","5","87","38.9","26"
"67","93","9","86","39.7","45"
"26","71","16","97","40.3","68"
"36","70","24","104","40.3","138"
"64","75","20","94","40.2","114"
"77","79","4","84","38.8","20"
"71","65","5","81","38.8","21"
"60","92","3","81","38.8","12"
"48","101","16","97","40.2","95"
"29","57","5","85","39.4","20"
"59","78","29","103","41","177"
"39","53","19","91","40.7","91"
"55","74","5","85","39.1","21"
"43","54","6","83","39","24"
"37","61","5","82","39.5","19"
"45","91","5","96","39.1","27"
"31","96","25","99","40.9","133"
"78","79","8","91","39.5","48"
"28","59","10","96","39.8","51"
"50","112","13","91","40.3","70"
"62","85","8","84","39.2","35"
"26","81","12","90","39.7","41"
"21","93","14","91","40.3","50"
"21","64","16","87","40.3","38"
"56","82","21","101","40.7","137"
"63","65","19","96","40.3","107"
"76","76","22","96","40.7","125"
"30","83","8","93","39.7","33"
"30","62","5","87","39.5","21"
"23","55","3","84","38.4","11"
"68","85","13","91","40","74"
"37","76","26","115","40.5","198"
