Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
61,56.0,27.0,95.0,40.7,151.0
21,52.0,6.0,81.0,39.2,21.0
40,73.0,7.0,82.0,39.5,25.0
62,71.0,7.0,93.0,39.4,38.0
36,79.0,29.0,113.0,40.9,212.0
41,79.0,5.0,91.0,39.4,21.0
35,77.0,3.0,83.0,39.0,8.0
40,64.0,24.0,106.0,40.9,151.0
38,64.0,25.0,107.0,40.6,159.0
39,72.0,20.0,93.0,40.6,95.0
53,82.0,18.0,102.0,40.3,118.0
27,59.0,12.0,93.0,39.8,57.0
64,63.0,16.0,96.0,40.5,90.0
54,76.0,6.0,80.0,39.3,19.0
22,49.0,27.0,107.0,40.7,169.0
28,68.0,4.0,85.0,39.0,15.0
77,59.0,23.0,107.0,40.5,164.0
43,107.0,13.0,94.0,40.1,70.0
40,98.0,4.0,93.0,39.1,20.0
38,70.0,17.0,94.0,40.4,83.0
50,90.0,28.0,107.0,40.9,205.0
42,60.0,3.0,83.0,38.5,12.0
64,62.0,15.0,102.0,40.5,95.0
23,61.0,10.0,100.0,39.8,54.0
25,54.0,13.0,87.0,40.2,54.0
22,93.0,9.0,98.0,39.7,42.0
26,68.0,27.0,107.0,41.0,164.0
34,68.0,8.0,79.0,39.7,26.0
38,76.0,4.0,86.0,39.1,13.0
46,97.0,23.0,105.0,40.9,160.0
37,67.0,21.0,101.0,40.7,119.0
40,93.0,15.0,89.0,40.1,63.0
32,53.0,29.0,101.0,40.8,167.0
60,63.0,15.0,91.0,40.0,76.0
37,82.0,3.0,75.0,38.5,5.0
35,64.0,25.0,107.0,40.4,158.0
28,82.0,16.0,103.0,40.3,88.0
73,53.0,28.0,119.0,40.8,235.0
32,87.0,16.0,96.0,40.3,76.0
35,79.0,10.0,87.0,40.0,33.0
26,76.0,16.0,102.0,40.4,82.0
27,80.0,15.0,103.0,40.0,81.0
32,96.0,18.0,101.0,40.3,102.0
28,79.0,13.0,91.0,40.3,47.0
50,55.0,4.0,92.0,38.7,20.0
21,79.0,11.0,90.0,39.9,34.0
33,77.0,12.0,88.0,40.1,40.0
64,84.0,28.0,100.0,40.6,191.0
66,76.0,11.0,94.0,39.9,58.0
32,82.0,8.0,84.0,39.6,28.0
66,74.0,27.0,116.0,40.8,207.0
76,56.0,20.0,92.0,40.8,111.0
52,84.0,6.0,80.0,39.2,19.0
28,82.0,16.0,98.0,40.2,76.0
46,60.0,8.0,87.0,39.5,35.0
50,79.0,12.0,99.0,39.8,71.0
79,62.0,8.0,83.0,39.2,36.0
42,89.0,26.0,98.0,40.3,144.0
65,59.0,4.0,82.0,38.7,17.0
30,61.0,25.0,105.0,40.8,151.0
26,98.0,5.0,77.0,39.2,9.0
26,103.0,16.0,87.0,40.4,55.0
70,78.0,20.0,95.0,40.4,124.0
69,67.0,13.0,94.0,40.0,71.0
21,92.0,11.0,89.0,40.0,36.0
76,56.0,20.0,96.0,40.3,119.0
25,64.0,4.0,86.0,38.9,16.0
24,57.0,27.0,100.0,40.7,147.0
39,53.0,18.0,100.0,40.7,104.0
34,88.0,16.0,90.0,40.2,63.0
26,84.0,14.0,94.0,40.3,57.0
29,61.0,6.0,92.0,39.0,28.0
71,103.0,22.0,111.0,41.0,203.0
25,56.0,28.0,109.0,41.2,181.0
30,47.0,21.0,99.0,40.6,117.0
25,95.0,12.0,93.0,40.1,49.0
25,90.0,15.0,96.0,40.5,67.0
65,86.0,18.0,100.0,40.5,124.0
23,91.0,6.0,84.0,39.6,15.0
30,82.0,4.0,87.0,38.8,13.0
68,69.0,23.0,100.0,40.5,140.0
31,83.0,5.0,92.0,39.0,20.0
30,69.0,3.0,89.0,38.8,13.0
43,75.0,21.0,99.0,40.9,114.0
72,100.0,2.0,77.0,38.4,8.0
76,71.0,28.0,116.0,40.4,221.0
26,69.0,16.0,105.0,40.4,87.0
70,66.0,3.0,86.0,38.8,14.0
41,57.0,2.0,86.0,38.3,9.0
33,49.0,4.0,80.0,38.7,14.0
21,81.0,20.0,97.0,40.4,84.0
40,75.0,2.0,81.0,38.1,5.0
46,60.0,14.0,93.0,40.2,71.0
47,57.0,3.0,84.0,38.9,12.0
20,86.0,1.0,81.0,38.1,2.0
26,61.0,16.0,101.0,39.9,89.0
27,87.0,27.0,107.0,41.0,166.0
68,74.0,22.0,102.0,40.1,137.0
72,85.0,8.0,83.0,39.3,37.0
47,88.0,6.0,81.0,39.4,19.0
37,91.0,28.0,110.0,41.0,201.0
37,80.0,12.0,94.0,39.5,54.0
76,92.0,7.0,93.0,39.6,46.0
27,88.0,6.0,88.0,39.4,20.0
37,100.0,9.0,85.0,39.4,32.0
40,75.0,7.0,83.0,39.5,26.0
69,68.0,16.0,95.0,40.3,89.0
56,80.0,20.0,97.0,40.6,118.0
35,78.0,29.0,102.0,41.0,162.0
51,85.0,30.0,101.0,40.6,191.0
22,57.0,6.0,89.0,39.1,25.0
29,64.0,25.0,109.0,40.5,160.0
28,89.0,2.0,90.0,38.4,7.0
32,80.0,25.0,99.0,40.8,126.0
46,79.0,28.0,102.0,40.7,172.0
27,71.0,21.0,89.0,40.8,87.0
26,88.0,18.0,94.0,40.6,75.0
39,63.0,3.0,84.0,38.9,12.0
24,68.0,26.0,108.0,40.7,160.0
35,71.0,15.0,87.0,40.4,61.0
54,80.0,26.0,97.0,40.7,151.0
35,103.0,12.0,98.0,40.0,66.0
64,54.0,16.0,95.0,40.5,91.0
22,89.0,23.0,98.0,40.8,106.0
27,97.0,12.0,98.0,40.2,60.0
46,67.0,26.0,97.0,40.9,140.0
45,97.0,6.0,92.0,39.4,30.0
31,70.0,21.0,105.0,40.4,119.0
49,88.0,13.0,92.0,40.2,65.0
31,58.0,29.0,110.0,40.8,192.0
39,72.0,20.0,96.0,40.6,102.0
39,68.0,15.0,101.0,40.1,85.0
24,82.0,26.0,102.0,40.7,134.0
72,59.0,28.0,105.0,40.7,191.0
55,114.0,26.0,112.0,40.4,230.0
32,63.0,26.0,109.0,40.7,168.0
31,80.0,14.0,90.0,40.3,51.0
20,90.0,27.0,98.0,40.7,122.0
24,49.0,12.0,88.0,40.2,51.0
76,65.0,10.0,94.0,39.8,56.0
38,77.0,7.0,83.0,39.5,20.0
46,70.0,5.0,77.0,39.1,16.0
28,58.0,17.0,86.0,40.2,68.0
38,82.0,26.0,103.0,40.8,155.0
35,90.0,6.0,93.0,39.2,27.0
54,88.0,7.0,92.0,39.7,36.0
43,64.0,30.0,105.0,41.2,187.0
67,80.0,14.0,90.0,40.0,75.0
64,67.0,20.0,104.0,40.2,141.0
39,59.0,5.0,88.0,39.3,22.0
41,47.0,26.0,107.0,40.8,173.0
49,64.0,8.0,93.0,39.2,40.0
46,75.0,16.0,91.0,40.3,74.0
23,51.0,9.0,101.0,39.5,51.0
33,114.0,4.0,90.0,39.2,18.0
64,83.0,22.0,105.0,41.0,166.0
51,88.0,3.0,81.0,38.6,10.0
73,85.0,28.0,105.0,41.0,225.0
42,60.0,20.0,91.0,40.3,95.0
25,53.0,4.0,80.0,39.2,14.0
46,51.0,30.0,115.0,40.8,226.0
36,109.0,13.0,91.0,40.3,60.0
22,84.0,14.0,96.0,39.8,59.0
55,85.0,20.0,94.0,40.3,110.0
64,94.0,15.0,99.0,40.4,103.0
52,65.0,3.0,80.0,38.4,11.0
35,58.0,20.0,97.0,40.3,106.0
71,87.0,26.0,111.0,40.9,231.0
67,57.0,20.0,96.0,40.6,116.0
59,63.0,20.0,109.0,40.5,139.0
35,79.0,10.0,81.0,40.0,24.0
43,77.0,27.0,107.0,40.9,181.0
40,49.0,22.0,92.0,40.2,110.0
22,61.0,29.0,98.0,41.0,149.0
53,86.0,18.0,96.0,40.5,103.0
21,89.0,11.0,86.0,39.8,30.0
35,94.0,17.0,96.0,40.3,85.0
34,76.0,8.0,94.0,39.9,38.0
27,84.0,27.0,118.0,40.8,209.0
54,94.0,29.0,111.0,40.5,238.0
76,82.0,19.0,101.0,40.5,142.0
50,77.0,21.0,100.0,40.4,126.0
38,50.0,25.0,99.0,40.6,142.0
21,95.0,4.0,80.0,38.9,8.0
20,73.0,6.0,89.0,39.4,17.0
44,98.0,20.0,101.0,40.6,126.0
48,103.0,15.0,90.0,40.2,74.0
28,71.0,20.0,95.0,40.6,81.0
21,60.0,23.0,102.0,40.4,128.0
20,87.0,23.0,109.0,40.3,141.0
33,75.0,13.0,95.0,39.7,57.0
39,66.0,13.0,93.0,40.3,63.0
43,98.0,19.0,100.0,40.2,116.0
58,66.0,25.0,106.0,40.5,164.0
24,45.0,9.0,91.0,39.8,42.0
74,59.0,9.0,89.0,40.0,46.0
21,100.0,24.0,93.0,40.5,97.0
46,56.0,2.0,72.0,38.4,6.0
73,53.0,18.0,105.0,40.4,124.0
47,92.0,27.0,106.0,41.0,191.0
33,80.0,28.0,107.0,40.8,176.0
33,65.0,26.0,105.0,40.6,157.0
21,55.0,5.0,80.0,39.1,16.0
36,78.0,27.0,95.0,40.9,131.0
42,80.0,9.0,87.0,39.9,37.0
23,70.0,9.0,91.0,39.6,39.0
62,63.0,20.0,107.0,40.6,136.0
79,51.0,27.0,98.0,41.3,170.0
79,62.0,18.0,97.0,40.2,109.0
68,62.0,3.0,85.0,38.7,14.0
52,82.0,14.0,95.0,40.2,76.0
33,61.0,21.0,104.0,40.8,126.0
39,63.0,11.0,87.0,39.6,47.0
61,103.0,12.0,94.0,39.6,74.0
61,88.0,20.0,99.0,40.8,132.0
32,93.0,14.0,91.0,40.0,57.0
22,106.0,11.0,98.0,39.5,55.0
29,88.0,10.0,86.0,39.8,31.0
50,63.0,13.0,102.0,40.0,79.0
67,71.0,3.0,95.0,38.5,16.0
26,86.0,16.0,91.0,40.5,59.0
56,53.0,18.0,96.0,40.5,102.0
61,91.0,19.0,108.0,40.1,152.0
21,51.0,9.0,84.0,39.9,34.0
43,62.0,8.0,86.0,39.4,34.0
20,74.0,21.0,103.0,40.7,103.0
20,70.0,5.0,75.0,38.8,13.0
27,54.0,19.0,101.0,40.6,107.0
28,54.0,22.0,97.0,40.6,115.0
27,73.0,13.0,93.0,40.0,59.0
79,67.0,6.0,91.0,39.2,32.0
33,58.0,18.0,98.0,40.5,97.0
58,90.0,16.0,97.0,40.3,99.0
52,69.0,26.0,107.0,41.0,170.0
20,82.0,14.0,91.0,40.2,46.0
42,68.0,21.0,103.0,40.8,125.0
22,92.0,19.0,97.0,40.5,86.0
75,57.0,6.0,86.0,39.6,29.0
29,66.0,8.0,93.0,39.8,37.0
53,72.0,20.0,96.0,40.4,107.0
69,91.0,25.0,105.0,40.6,199.0
29,77.0,16.0,106.0,40.3,94.0
62,97.0,14.0,94.0,40.3,85.0
22,64.0,2.0,78.0,38.6,6.0
25,60.0,5.0,89.0,39.4,21.0
47,47.0,16.0,99.0,40.2,94.0
55,67.0,27.0,109.0,40.9,184.0
26,61.0,17.0,94.0,40.5,81.0
63,76.0,25.0,112.0,40.7,210.0
51,78.0,15.0,89.0,40.0,66.0
69,102.0,22.0,95.0,40.5,147.0
71,97.0,13.0,90.0,40.3,77.0
32,76.0,10.0,94.0,40.1,47.0
52,96.0,29.0,108.0,40.8,223.0
29,75.0,14.0,95.0,40.1,67.0
43,82.0,16.0,101.0,39.9,94.0
68,74.0,8.0,81.0,39.4,31.0
29,61.0,14.0,87.0,40.4,57.0
59,60.0,26.0,102.0,40.8,162.0
74,73.0,10.0,86.0,40.0,46.0
20,82.0,14.0,89.0,40.5,42.0
41,55.0,23.0,107.0,40.4,150.0
20,43.0,13.0,88.0,39.9,56.0
59,61.0,22.0,106.0,40.7,147.0
26,69.0,17.0,89.0,40.6,71.0
39,93.0,21.0,97.0,40.5,112.0
65,62.0,30.0,109.0,40.9,212.0
52,73.0,4.0,78.0,39.0,14.0
22,68.0,18.0,94.0,40.1,64.0
21,81.0,6.0,84.0,39.4,20.0
23,81.0,11.0,93.0,40.0,41.0
34,62.0,25.0,112.0,40.7,171.0
27,87.0,7.0,89.0,39.6,24.0
62,85.0,11.0,97.0,39.9,69.0
57,61.0,26.0,104.0,40.8,167.0
25,57.0,14.0,93.0,40.1,66.0
22,92.0,17.0,97.0,40.3,77.0
54,67.0,18.0,93.0,40.8,88.0
34,87.0,27.0,102.0,40.7,155.0
42,72.0,18.0,97.0,40.4,94.0
56,66.0,16.0,94.0,40.2,84.0
46,82.0,24.0,113.0,40.7,189.0
47,60.0,2.0,84.0,38.5,8.0
34,89.0,18.0,102.0,40.2,104.0
30,88.0,10.0,94.0,40.2,44.0
66,84.0,29.0,108.0,40.9,235.0
59,82.0,1.0,69.0,38.0,2.0
21,61.0,7.0,87.0,39.2,28.0
53,66.0,8.0,87.0,39.5,31.0
69,99.0,7.0,90.0,39.4,41.0
25,64.0,13.0,103.0,40.1,74.0
43,74.0,18.0,92.0,40.0,79.0
27,55.0,18.0,94.0,40.4,88.0
48,106.0,17.0,98.0,40.5,106.0
32,62.0,5.0,89.0,39.5,22.0
62,76.0,4.0,87.0,39.0,18.0
70,97.0,3.0,87.0,38.7,16.0
22,97.0,24.0,104.0,40.6,136.0
61,69.0,10.0,90.0,39.4,49.0
31,53.0,10.0,91.0,39.8,47.0
67,74.0,14.0,98.0,40.1,81.0
53,81.0,5.0,87.0,39.4,21.0
74,69.0,5.0,85.0,39.4,23.0
69,94.0,7.0,88.0,39.4,38.0
21,99.0,26.0,101.0,40.9,136.0
38,59.0,25.0,109.0,41.0,166.0
35,76.0,27.0,104.0,41.2,158.0
48,86.0,28.0,106.0,40.9,196.0
38,90.0,20.0,99.0,40.7,111.0
21,64.0,9.0,86.0,39.6,34.0
36,57.0,29.0,115.0,41.0,211.0
47,61.0,17.0,93.0,40.4,86.0
25,90.0,25.0,107.0,40.8,153.0
40,84.0,17.0,99.0,40.2,94.0
68,54.0,4.0,85.0,38.6,19.0
40,56.0,10.0,81.0,39.5,37.0
26,82.0,4.0,81.0,38.6,8.0
27,64.0,3.0,85.0,38.6,11.0
71,68.0,12.0,90.0,39.9,61.0
76,95.0,5.0,82.0,39.2,25.0
31,97.0,14.0,97.0,40.5,71.0
51,93.0,21.0,99.0,40.4,131.0
31,107.0,27.0,100.0,40.5,154.0
51,66.0,20.0,95.0,40.2,105.0
22,70.0,22.0,109.0,40.6,136.0
51,91.0,23.0,96.0,41.0,132.0
23,42.0,3.0,89.0,38.7,13.0
45,73.0,14.0,99.0,40.2,77.0
56,99.0,6.0,86.0,39.2,28.0
36,64.0,27.0,105.0,41.0,165.0
38,72.0,9.0,88.0,39.8,38.0
27,83.0,6.0,86.0,39.4,17.0
32,75.0,15.0,93.0,40.3,60.0
26,96.0,12.0,90.0,40.2,45.0
23,92.0,22.0,110.0,40.6,143.0
33,91.0,24.0,96.0,40.6,117.0
22,52.0,16.0,93.0,40.0,76.0
48,66.0,11.0,92.0,39.8,54.0
35,65.0,24.0,106.0,40.8,148.0
37,65.0,28.0,107.0,40.8,177.0
26,65.0,23.0,96.0,40.6,114.0
28,66.0,4.0,80.0,38.9,7.0
28,68.0,3.0,90.0,38.6,13.0
68,65.0,14.0,90.0,40.3,71.0
20,66.0,16.0,96.0,40.5,77.0
67,81.0,21.0,107.0,40.6,139.0
34,80.0,18.0,101.0,40.3,98.0
76,59.0,12.0,94.0,40.0,68.0
54,60.0,24.0,102.0,40.5,148.0
41,69.0,18.0,101.0,40.2,100.0
50,93.0,24.0,108.0,40.4,181.0
22,73.0,12.0,95.0,40.3,56.0
20,100.0,20.0,97.0,40.5,92.0
78,57.0,29.0,106.0,41.2,204.0
49,65.0,27.0,106.0,40.6,174.0
43,64.0,6.0,87.0,39.5,26.0
38,78.0,19.0,108.0,40.5,126.0
49,76.0,25.0,109.0,40.8,182.0
22,85.0,24.0,107.0,40.4,141.0
60,78.0,4.0,86.0,39.4,18.0
25,81.0,11.0,88.0,39.5,42.0
43,59.0,28.0,114.0,40.9,203.0
73,80.0,29.0,108.0,41.2,243.0
48,59.0,13.0,91.0,40.1,64.0
23,73.0,8.0,91.0,39.5,26.0
34,89.0,6.0,98.0,39.4,31.0
33,88.0,9.0,95.0,39.8,42.0
55,48.0,2.0,90.0,38.0,10.0
46,95.0,12.0,95.0,39.9,65.0
36,99.0,17.0,101.0,40.2,101.0
36,77.0,7.0,84.0,39.2,26.0
76,88.0,18.0,104.0,40.5,145.0
42,78.0,4.0,88.0,39.1,15.0
71,57.0,21.0,113.0,40.5,161.0
42,58.0,7.0,84.0,39.4,28.0
59,63.0,20.0,95.0,40.6,109.0
78,106.0,2.0,92.0,38.3,14.0
55,102.0,18.0,95.0,40.1,108.0
25,88.0,4.0,90.0,39.1,14.0
24,81.0,27.0,94.0,40.6,106.0
74,60.0,9.0,87.0,39.6,44.0
32,62.0,18.0,99.0,40.4,98.0
28,67.0,2.0,91.0,38.0,9.0
33,77.0,16.0,91.0,40.4,70.0
77,88.0,20.0,100.0,40.6,150.0
39,64.0,6.0,80.0,39.5,21.0
46,59.0,23.0,100.0,40.8,134.0
21,86.0,15.0,92.0,40.2,54.0
25,86.0,4.0,83.0,38.7,10.0
24,74.0,11.0,100.0,39.5,51.0
77,72.0,30.0,110.0,41.0,218.0
51,65.0,17.0,107.0,40.4,112.0
35,88.0,20.0,97.0,40.4,101.0
72,81.0,18.0,95.0,40.4,98.0
55,73.0,17.0,89.0,40.3,76.0
63,88.0,24.0,114.0,40.7,215.0
75,79.0,2.0,76.0,38.2,7.0
34,92.0,14.0,103.0,40.3,84.0
57,114.0,11.0,82.0,39.5,48.0
52,92.0,7.0,94.0,39.5,38.0
30,60.0,11.0,90.0,40.0,49.0
47,83.0,13.0,91.0,40.4,60.0
41,52.0,13.0,92.0,40.5,65.0
53,66.0,11.0,86.0,40.0,48.0
42,77.0,14.0,99.0,40.3,76.0
44,68.0,15.0,93.0,40.1,74.0
20,47.0,5.0,91.0,39.1,23.0
37,71.0,19.0,99.0,40.8,102.0
44,71.0,11.0,80.0,39.9,28.0
35,66.0,13.0,98.0,40.1,69.0
51,88.0,2.0,75.0,38.1,5.0
54,69.0,7.0,78.0,39.6,24.0
22,66.0,25.0,107.0,40.8,136.0
34,69.0,26.0,96.0,40.8,131.0
30,54.0,9.0,93.0,39.7,44.0
40,86.0,10.0,97.0,39.9,52.0
62,85.0,16.0,98.0,40.3,88.0
55,108.0,27.0,101.0,40.7,190.0
28,74.0,23.0,107.0,40.7,136.0
30,62.0,20.0,98.0,40.5,106.0
37,94.0,3.0,91.0,38.7,13.0
76,63.0,26.0,103.0,41.0,172.0
54,60.0,19.0,110.0,40.4,133.0
31,80.0,18.0,93.0,40.7,73.0
20,54.0,3.0,81.0,38.1,10.0
24,68.0,28.0,108.0,40.4,172.0
34,75.0,23.0,101.0,40.8,122.0
76,90.0,17.0,99.0,40.6,125.0
20,75.0,6.0,83.0,39.1,12.0
54,81.0,18.0,105.0,40.6,126.0
44,87.0,12.0,95.0,39.9,62.0
25,83.0,28.0,107.0,40.8,167.0
41,67.0,1.0,77.0,38.5,3.0
36,84.0,19.0,101.0,40.2,107.0
54,104.0,10.0,96.0,39.8,62.0
57,75.0,7.0,91.0,39.4,34.0
33,81.0,8.0,77.0,39.1,14.0
61,80.0,3.0,89.0,38.8,15.0
77,66.0,25.0,109.0,40.4,210.0
20,68.0,4.0,79.0,38.7,12.0
23,59.0,16.0,93.0,40.1,75.0
20,65.0,20.0,97.0,40.5,99.0
65,82.0,2.0,79.0,38.1,7.0
31,67.0,24.0,107.0,40.5,142.0
29,78.0,22.0,93.0,40.6,87.0
39,92.0,10.0,101.0,39.8,59.0
20,69.0,5.0,88.0,38.8,20.0
49,68.0,29.0,107.0,40.9,188.0
71,91.0,12.0,87.0,39.8,64.0
38,65.0,23.0,97.0,40.6,121.0
50,95.0,4.0,73.0,38.7,9.0
38,87.0,15.0,90.0,40.2,62.0
29,51.0,28.0,114.0,40.8,199.0
45,85.0,7.0,89.0,39.5,30.0
37,73.0,7.0,88.0,39.5,29.0
24,92.0,10.0,93.0,39.8,40.0
71,87.0,7.0,82.0,39.6,31.0
70,98.0,3.0,76.0,39.0,11.0
72,78.0,6.0,91.0,39.0,34.0
34,57.0,22.0,96.0,41.0,114.0
47,66.0,23.0,104.0,40.4,142.0
76,57.0,24.0,106.0,40.3,168.0
21,97.0,21.0,100.0,40.8,105.0
41,66.0,19.0,101.0,40.3,104.0
36,94.0,3.0,86.0,38.7,11.0
63,57.0,11.0,89.0,40.1,55.0
21,69.0,20.0,96.0,40.4,76.0
58,71.0,10.0,90.0,40.0,48.0
24,78.0,22.0,101.0,40.5,108.0
37,89.0,9.0,91.0,39.7,38.0
55,67.0,21.0,102.0,40.6,128.0
26,76.0,21.0,102.0,40.2,107.0
38,88.0,11.0,90.0,39.8,45.0
46,107.0,6.0,82.0,39.4,22.0
56,91.0,12.0,86.0,39.9,54.0
37,95.0,14.0,91.0,39.8,61.0
35,108.0,10.0,95.0,39.5,52.0
43,86.0,4.0,86.0,39.0,15.0
22,92.0,2.0,84.0,38.1,5.0
65,87.0,27.0,104.0,40.6,203.0
45,70.0,12.0,90.0,39.8,55.0
38,57.0,11.0,87.0,39.9,47.0
45,85.0,16.0,91.0,39.9,73.0
22,82.0,14.0,97.0,40.0,60.0
41,98.0,5.0,85.0,39.3,19.0
27,72.0,28.0,105.0,40.9,163.0
52,73.0,25.0,107.0,41.0,176.0
20,82.0,10.0,84.0,39.7,22.0
25,83.0,17.0,95.0,41.0,71.0
75,57.0,12.0,87.0,40.0,60.0
77,93.0,16.0,91.0,40.3,100.0
35,52.0,9.0,89.0,39.7,41.0
20,85.0,13.0,97.0,40.1,55.0
37,83.0,26.0,106.0,41.0,166.0
30,64.0,7.0,86.0,39.3,28.0
40,62.0,17.0,98.0,40.2,93.0
54,70.0,18.0,99.0,40.4,106.0
23,64.0,22.0,99.0,40.9,94.0
73,88.0,14.0,87.0,39.9,63.0
68,74.0,8.0,84.0,39.6,34.0
44,68.0,10.0,83.0,39.8,38.0
77,72.0,8.0,83.0,39.7,37.0
38,61.0,20.0,94.0,40.6,100.0
63,76.0,11.0,90.0,40.0,56.0
27,72.0,19.0,106.0,40.7,113.0
59,107.0,6.0,88.0,39.0,32.0
36,81.0,21.0,104.0,40.5,126.0
35,69.0,9.0,98.0,39.7,43.0
45,61.0,10.0,93.0,40.0,50.0
64,78.0,8.0,97.0,39.4,44.0
37,67.0,9.0,86.0,40.1,36.0
46,79.0,17.0,106.0,40.4,115.0
31,67.0,13.0,96.0,39.9,65.0
33,83.0,2.0,82.0,38.2,5.0
33,81.0,13.0,91.0,40.0,51.0
21,85.0,15.0,93.0,40.6,56.0
38,67.0,3.0,87.0,39.0,13.0
33,56.0,28.0,108.0,41.4,182.0
42,84.0,7.0,87.0,39.7,27.0
74,68.0,29.0,106.0,41.0,198.0
25,55.0,15.0,100.0,40.3,82.0
59,63.0,4.0,78.0,38.5,15.0
31,59.0,2.0,81.0,38.2,7.0
37,91.0,10.0,92.0,40.0,45.0
21,70.0,14.0,98.0,40.3,70.0
76,91.0,6.0,90.0,39.5,36.0
72,75.0,29.0,106.0,40.9,194.0
71,71.0,17.0,109.0,40.6,120.0
73,67.0,4.0,83.0,39.2,17.0
31,82.0,27.0,105.0,40.5,160.0
26,57.0,3.0,92.0,38.3,14.0
39,65.0,18.0,91.0,40.3,84.0
66,77.0,18.0,97.0,40.6,113.0
21,60.0,17.0,91.0,40.2,75.0
32,85.0,8.0,92.0,39.3,33.0
41,74.0,24.0,98.0,40.8,127.0
27,56.0,14.0,96.0,39.8,71.0
47,82.0,19.0,104.0,40.3,124.0
42,69.0,21.0,103.0,40.7,125.0
40,71.0,21.0,107.0,40.4,132.0
44,98.0,20.0,100.0,40.5,123.0
57,54.0,6.0,92.0,39.2,31.0
20,74.0,25.0,100.0,40.6,112.0
33,66.0,19.0,99.0,40.4,102.0
57,95.0,23.0,98.0,40.5,147.0
70,103.0,21.0,106.0,40.5,177.0
24,59.0,11.0,92.0,39.9,50.0
57,70.0,18.0,94.0,40.3,94.0
63,61.0,10.0,89.0,40.1,49.0
20,70.0,12.0,97.0,39.8,59.0
38,53.0,6.0,87.0,39.5,26.0
20,56.0,21.0,105.0,40.1,125.0
24,59.0,25.0,111.0,40.7,165.0
71,84.0,15.0,99.0,39.9,105.0
69,98.0,18.0,93.0,40.7,113.0
77,82.0,23.0,99.0,40.6,167.0
28,77.0,22.0,99.0,40.4,105.0
48,82.0,8.0,85.0,39.3,30.0
38,66.0,5.0,96.0,39.2,26.0
42,84.0,18.0,91.0,40.1,79.0
67,71.0,24.0,107.0,40.6,163.0
56,80.0,21.0,97.0,40.4,113.0
27,82.0,11.0,79.0,39.9,20.0
26,56.0,12.0,97.0,40.3,62.0
72,49.0,25.0,109.0,40.6,184.0
31,70.0,6.0,84.0,39.2,22.0
74,69.0,3.0,90.0,38.6,15.0
29,67.0,16.0,97.0,40.0,69.0
32,65.0,7.0,83.0,39.6,26.0
30,83.0,30.0,97.0,41.3,141.0
79,85.0,8.0,89.0,39.6,47.0
23,93.0,6.0,84.0,38.9,16.0
63,75.0,22.0,107.0,40.6,168.0
39,91.0,19.0,112.0,40.4,144.0
25,56.0,16.0,95.0,40.9,79.0
27,56.0,22.0,92.0,40.5,103.0
51,90.0,10.0,89.0,39.9,47.0
54,84.0,13.0,89.0,40.2,61.0
35,49.0,29.0,110.0,40.8,198.0
23,51.0,26.0,109.0,40.6,169.0
24,94.0,17.0,106.0,40.3,102.0
43,67.0,4.0,85.0,39.2,16.0
37,85.0,22.0,96.0,40.8,108.0
40,104.0,18.0,108.0,40.5,131.0
34,61.0,3.0,89.0,38.1,13.0
22,58.0,27.0,107.0,40.8,166.0
20,83.0,22.0,97.0,40.5,93.0
28,68.0,22.0,95.0,40.5,106.0
25,54.0,5.0,85.0,39.1,20.0
38,61.0,8.0,86.0,39.6,33.0
50,102.0,21.0,104.0,40.3,150.0
50,56.0,26.0,110.0,40.9,182.0
68,72.0,10.0,89.0,40.2,49.0
51,74.0,23.0,95.0,40.6,119.0
74,64.0,5.0,82.0,38.8,22.0
47,68.0,26.0,99.0,40.8,146.0
25,59.0,14.0,88.0,40.2,58.0
43,68.0,30.0,108.0,41.0,195.0
51,84.0,3.0,75.0,38.5,7.0
64,51.0,22.0,108.0,40.4,156.0
52,47.0,15.0,101.0,40.2,93.0
40,58.0,18.0,106.0,40.1,115.0
31,89.0,10.0,97.0,39.8,49.0
38,94.0,3.0,83.0,38.5,10.0
25,71.0,15.0,103.0,40.1,84.0
44,64.0,12.0,97.0,39.8,65.0
34,102.0,22.0,99.0,41.1,123.0
37,81.0,4.0,81.0,38.8,10.0
35,75.0,5.0,90.0,38.7,19.0
61,62.0,5.0,83.0,38.8,21.0
23,53.0,8.0,96.0,39.6,41.0
27,66.0,16.0,91.0,40.5,71.0
30,90.0,4.0,89.0,39.0,15.0
24,71.0,8.0,94.0,39.7,37.0
59,51.0,11.0,94.0,39.8,61.0
35,51.0,12.0,93.0,39.9,60.0
61,91.0,26.0,102.0,41.3,185.0
50,65.0,16.0,98.0,40.4,89.0
33,56.0,26.0,102.0,40.8,152.0
34,58.0,20.0,108.0,40.6,129.0
27,85.0,5.0,86.0,39.3,15.0
21,88.0,17.0,100.0,40.2,82.0
59,97.0,28.0,112.0,41.3,242.0
55,89.0,18.0,94.0,40.1,100.0
46,76.0,24.0,104.0,40.6,144.0
44,101.0,2.0,79.0,38.2,6.0
27,95.0,4.0,87.0,38.7,13.0
70,77.0,29.0,100.0,40.7,201.0
33,58.0,12.0,95.0,40.3,61.0
22,91.0,26.0,113.0,40.7,179.0
24,75.0,17.0,94.0,40.4,64.0
52,77.0,26.0,112.0,40.8,205.0
44,58.0,2.0,76.0,38.3,6.0
31,56.0,28.0,105.0,40.9,172.0
32,84.0,2.0,84.0,38.0,6.0
