,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
10945,14496193,1,23,187.0,87.0,15.0,92.0,39.8,55.0
10946,17951389,0,26,171.0,62.0,17.0,90.0,40.1,74.0
10947,12465744,1,25,164.0,67.0,4.0,78.0,39.0,5.0
10948,11140940,0,48,166.0,66.0,6.0,92.0,38.7,29.0
10949,12095824,1,77,190.0,96.0,28.0,103.0,41.0,228.0
10950,17260696,1,21,176.0,75.0,22.0,107.0,40.8,123.0
10951,16823038,0,28,155.0,52.0,26.0,102.0,40.7,151.0
10952,19903094,0,46,163.0,58.0,20.0,103.0,40.2,123.0
10953,11353969,0,59,153.0,56.0,23.0,105.0,40.6,152.0
10954,15706257,1,57,184.0,83.0,2.0,86.0,38.1,9.0
10955,10134177,0,63,165.0,65.0,26.0,105.0,40.6,171.0
10956,17831465,0,37,159.0,61.0,10.0,90.0,40.1,46.0
10957,10983503,1,45,192.0,97.0,21.0,103.0,40.7,139.0
10958,19507191,0,31,146.0,50.0,6.0,80.0,39.3,21.0
10959,10900051,0,68,156.0,55.0,12.0,94.0,40.0,67.0
10960,11914640,0,60,179.0,72.0,29.0,111.0,40.8,205.0
10961,13671173,1,46,195.0,97.0,21.0,107.0,40.3,153.0
10962,14734622,0,23,150.0,48.0,26.0,108.0,40.6,167.0
10963,18721040,0,79,183.0,78.0,10.0,103.0,39.7,65.0
10964,11646818,0,38,185.0,77.0,5.0,85.0,38.7,19.0
10965,12203346,0,64,156.0,56.0,5.0,81.0,38.9,21.0
10966,10216639,0,45,161.0,65.0,7.0,80.0,39.5,25.0
10967,13044500,0,26,173.0,71.0,14.0,93.0,40.0,64.0
10968,12918539,0,59,160.0,63.0,13.0,91.0,39.8,65.0
10969,19420526,0,52,178.0,79.0,3.0,83.0,39.0,11.0
10970,19170921,0,55,158.0,62.0,17.0,86.0,40.1,75.0
10971,14791263,0,47,152.0,61.0,5.0,90.0,38.8,24.0
10972,19061466,1,68,167.0,72.0,15.0,101.0,40.4,103.0
10973,13877263,1,32,187.0,84.0,11.0,82.0,39.9,28.0
10974,15725232,0,22,168.0,66.0,7.0,79.0,39.5,21.0
10975,18557134,0,25,162.0,56.0,2.0,82.0,38.0,7.0
10976,16910616,1,42,192.0,89.0,15.0,85.0,40.3,54.0
10977,17206282,1,51,182.0,88.0,8.0,85.0,39.6,32.0
10978,19967145,0,29,170.0,64.0,16.0,100.0,40.0,87.0
10979,12135698,0,27,178.0,77.0,19.0,104.0,40.7,108.0
10980,10143089,1,30,184.0,92.0,3.0,74.0,38.7,4.0
10981,15795942,1,66,185.0,87.0,8.0,84.0,39.7,36.0
10982,18878065,1,42,174.0,74.0,15.0,93.0,40.1,67.0
10983,15757129,1,36,163.0,67.0,17.0,91.0,40.5,64.0
10984,12361741,1,42,192.0,92.0,7.0,91.0,38.9,32.0
10985,11868059,0,34,159.0,52.0,29.0,102.0,40.8,171.0
10986,10228565,1,28,172.0,72.0,5.0,81.0,38.7,10.0
10987,10331369,1,44,210.0,106.0,19.0,90.0,40.2,91.0
10988,11311716,0,56,159.0,61.0,20.0,101.0,40.8,121.0
10989,19469421,1,61,167.0,70.0,9.0,86.0,39.9,38.0
10990,13963778,1,64,177.0,81.0,23.0,112.0,40.9,197.0
10991,16187303,0,21,158.0,59.0,7.0,85.0,39.5,26.0
10992,17390021,1,26,187.0,91.0,7.0,92.0,39.5,27.0
10993,10472010,1,70,177.0,79.0,24.0,110.0,40.7,204.0
10994,13810996,1,52,205.0,103.0,14.0,105.0,40.5,104.0
10995,17516268,0,69,171.0,73.0,15.0,102.0,40.4,94.0
10996,11554588,1,70,202.0,102.0,19.0,106.0,40.6,159.0
10997,11698284,0,25,172.0,66.0,5.0,88.0,39.4,20.0
10998,15511322,0,75,167.0,70.0,6.0,84.0,39.4,27.0
10999,18553147,0,48,142.0,48.0,11.0,95.0,40.1,60.0
11000,16182298,1,26,197.0,97.0,17.0,86.0,40.6,54.0
11001,10610016,1,31,190.0,90.0,23.0,112.0,40.6,165.0
11002,17530111,0,25,171.0,69.0,12.0,92.0,39.9,53.0
11003,17786572,0,31,152.0,57.0,17.0,102.0,40.3,98.0
11004,16475516,0,23,178.0,70.0,20.0,101.0,40.6,107.0
11005,14457174,1,25,203.0,105.0,29.0,112.0,40.8,209.0
11006,13235384,0,79,156.0,55.0,16.0,89.0,40.4,84.0
11007,19155103,1,32,177.0,75.0,8.0,101.0,39.2,42.0
11008,19189073,0,37,189.0,77.0,13.0,99.0,39.8,69.0
11009,13245068,0,26,147.0,51.0,19.0,96.0,40.3,98.0
11010,16631219,0,27,155.0,52.0,18.0,98.0,40.2,97.0
11011,18421893,0,52,161.0,61.0,20.0,97.0,40.2,111.0
11012,15648602,1,23,197.0,101.0,19.0,97.0,40.6,90.0
11013,15228349,0,72,168.0,66.0,26.0,102.0,40.7,166.0
11014,14713831,1,44,185.0,85.0,26.0,103.0,40.7,164.0
11015,12747729,0,52,169.0,67.0,18.0,96.0,40.1,97.0
11016,15735838,0,71,166.0,71.0,16.0,90.0,40.3,80.0
11017,15565623,0,52,175.0,66.0,3.0,83.0,38.7,12.0
11018,13032329,0,23,179.0,80.0,15.0,95.0,39.9,69.0
11019,14938437,1,72,180.0,86.0,27.0,117.0,41.2,265.0
11020,13647759,0,35,143.0,50.0,11.0,89.0,39.8,50.0
11021,16952972,0,72,150.0,55.0,17.0,100.0,40.3,108.0
11022,17333762,1,25,166.0,68.0,23.0,106.0,40.5,126.0
11023,11777222,0,48,165.0,60.0,28.0,110.0,40.7,193.0
11024,14144731,1,48,187.0,94.0,19.0,95.0,40.3,105.0
11025,16929475,0,41,171.0,69.0,21.0,105.0,40.1,129.0
11026,19597115,1,71,183.0,83.0,10.0,89.0,39.9,55.0
11027,11880917,0,42,180.0,76.0,29.0,119.0,40.9,219.0
11028,12174253,1,79,195.0,105.0,20.0,98.0,40.7,154.0
11029,13177824,1,29,179.0,84.0,28.0,111.0,40.8,190.0
11030,12936049,1,27,200.0,96.0,22.0,107.0,40.3,139.0
11031,12076927,0,42,175.0,69.0,5.0,83.0,39.3,19.0
11032,17536066,1,42,177.0,76.0,5.0,89.0,38.9,20.0
11033,18524484,0,30,176.0,75.0,12.0,85.0,39.7,45.0
11034,18704731,1,70,177.0,77.0,9.0,89.0,39.6,48.0
11035,10996215,1,49,179.0,86.0,18.0,100.0,40.6,110.0
11036,13461897,0,39,166.0,63.0,26.0,104.0,40.8,158.0
11037,11458777,0,29,179.0,71.0,20.0,99.0,40.6,105.0
11038,18813810,1,31,195.0,92.0,17.0,98.0,40.2,87.0
11039,16702354,1,28,197.0,98.0,13.0,94.0,40.6,58.0
11040,12741414,0,46,167.0,62.0,5.0,80.0,39.3,18.0
11041,18281143,0,34,181.0,73.0,18.0,101.0,40.1,99.0
11042,13211763,0,50,175.0,78.0,19.0,96.0,39.9,99.0
11043,15379445,0,23,168.0,63.0,25.0,101.0,40.6,137.0
11044,14875642,0,70,155.0,60.0,13.0,95.0,40.1,74.0
11045,10166538,0,45,155.0,56.0,27.0,100.0,40.9,158.0
11046,14969226,0,26,152.0,51.0,6.0,93.0,39.3,29.0
11047,10743743,0,63,164.0,63.0,28.0,102.0,40.9,176.0
11048,15584591,1,73,186.0,88.0,20.0,106.0,40.4,165.0
11049,17574222,1,48,181.0,85.0,22.0,103.0,41.0,143.0
11050,13906295,1,21,187.0,84.0,5.0,81.0,39.2,9.0
11051,15229869,0,45,166.0,61.0,30.0,113.0,41.0,215.0
11052,14965848,1,34,186.0,92.0,27.0,106.0,41.1,174.0
11054,18419065,0,34,156.0,56.0,12.0,89.0,40.1,54.0
11055,19162380,1,31,184.0,89.0,20.0,98.0,40.6,101.0
11056,15248748,1,68,200.0,102.0,12.0,89.0,39.8,69.0
11057,18408381,1,32,178.0,78.0,16.0,96.0,40.2,73.0
11058,11326028,0,26,172.0,66.0,15.0,90.0,39.9,64.0
11059,13517666,0,48,168.0,64.0,18.0,97.0,40.1,98.0
11060,14359376,1,25,179.0,76.0,11.0,90.0,40.3,36.0
11061,18233224,1,47,194.0,94.0,3.0,89.0,38.7,14.0
11062,15398126,1,23,174.0,75.0,28.0,110.0,40.7,172.0
11063,12668224,1,25,177.0,76.0,5.0,85.0,39.1,12.0
11064,14769784,1,43,181.0,83.0,25.0,102.0,40.4,152.0
11065,12435170,1,51,198.0,95.0,19.0,98.0,40.5,116.0
11066,10072976,1,27,172.0,71.0,29.0,109.0,40.6,177.0
11067,19114546,0,22,184.0,84.0,21.0,97.0,40.4,99.0
11068,18344220,0,33,169.0,71.0,24.0,104.0,40.9,140.0
11069,17239311,0,29,158.0,51.0,21.0,96.0,40.5,109.0
11070,14156424,1,23,179.0,84.0,26.0,107.0,40.6,153.0
11071,12492789,0,48,150.0,51.0,5.0,85.0,39.2,22.0
11072,17352439,0,32,168.0,62.0,28.0,106.0,40.8,173.0
11073,14468905,1,21,195.0,94.0,5.0,88.0,39.2,16.0
11074,10630863,1,35,172.0,72.0,10.0,99.0,39.8,50.0
11075,15462287,1,46,179.0,80.0,25.0,108.0,40.7,177.0
11076,14716192,0,68,166.0,64.0,18.0,94.0,40.6,99.0
11077,10952928,0,51,152.0,56.0,4.0,86.0,38.5,18.0
11078,17247244,0,46,167.0,70.0,22.0,106.0,40.5,139.0
11079,18051437,1,68,195.0,98.0,27.0,113.0,40.9,250.0
11080,18621295,0,20,153.0,56.0,18.0,95.0,40.4,88.0
11081,13724271,0,46,166.0,66.0,8.0,90.0,39.8,37.0
11082,19151004,0,45,152.0,54.0,12.0,88.0,39.9,55.0
11083,12503613,1,70,192.0,93.0,14.0,104.0,39.7,111.0
11084,11071429,1,53,187.0,89.0,10.0,98.0,39.7,61.0
11085,11837199,1,36,180.0,84.0,8.0,88.0,39.4,29.0
11086,15369767,0,39,156.0,53.0,3.0,77.0,38.6,10.0
11087,18867544,0,79,160.0,64.0,26.0,109.0,40.5,190.0
11088,15871373,1,26,200.0,100.0,5.0,79.0,38.6,11.0
11089,13437468,1,26,189.0,93.0,24.0,104.0,40.9,139.0
11090,10923379,0,27,160.0,60.0,12.0,92.0,39.9,55.0
11091,19176997,1,51,172.0,82.0,23.0,103.0,40.5,152.0
11092,13274474,0,40,155.0,61.0,4.0,87.0,39.0,17.0
11093,13462593,0,38,143.0,49.0,6.0,87.0,39.0,27.0
11094,16061236,1,35,190.0,93.0,5.0,89.0,39.3,20.0
11095,17211894,1,29,177.0,82.0,30.0,109.0,40.5,193.0
11096,11667627,0,25,179.0,69.0,27.0,112.0,40.7,178.0
11097,10013882,1,52,160.0,68.0,5.0,79.0,39.0,14.0
11098,19859865,0,27,154.0,53.0,11.0,88.0,40.1,47.0
11099,12165121,1,24,190.0,93.0,28.0,109.0,40.8,180.0
11100,12659284,1,72,197.0,98.0,19.0,91.0,40.3,117.0
11101,10929122,0,34,164.0,69.0,8.0,85.0,39.1,31.0
11102,12577874,0,67,150.0,51.0,26.0,108.0,40.6,186.0
11103,12600728,0,24,159.0,62.0,9.0,87.0,39.6,36.0
11104,10712159,1,40,191.0,91.0,29.0,108.0,41.0,203.0
11105,12838170,1,27,207.0,100.0,8.0,88.0,39.7,28.0
11106,19814582,0,73,162.0,65.0,8.0,91.0,39.8,42.0
11107,15026717,0,24,164.0,60.0,17.0,95.0,40.3,83.0
11108,13958822,0,29,166.0,62.0,13.0,93.0,40.2,61.0
11109,12527739,0,29,174.0,72.0,10.0,89.0,39.7,42.0
11110,16357462,1,20,166.0,73.0,6.0,94.0,39.1,21.0
11111,13744831,1,42,183.0,80.0,24.0,98.0,40.7,129.0
11112,10929150,1,49,202.0,102.0,20.0,103.0,40.4,139.0
11113,10144717,1,55,183.0,84.0,5.0,80.0,39.0,17.0
11114,14013997,0,57,173.0,70.0,18.0,104.0,40.7,113.0
11115,19258496,0,62,178.0,73.0,16.0,93.0,40.5,83.0
11116,17142000,1,51,181.0,82.0,28.0,118.0,40.7,248.0
11117,10833241,0,63,178.0,76.0,15.0,98.0,39.9,85.0
11118,17442379,1,24,196.0,97.0,4.0,83.0,39.3,10.0
11119,19771974,0,41,174.0,74.0,20.0,109.0,40.9,130.0
11120,11470135,0,26,144.0,46.0,24.0,108.0,40.8,156.0
11121,13573791,1,41,180.0,85.0,4.0,81.0,38.5,11.0
11122,17474639,1,54,197.0,99.0,18.0,112.0,40.6,152.0
11123,19018693,1,67,187.0,94.0,14.0,97.0,40.1,94.0
11124,13977505,0,31,151.0,49.0,5.0,84.0,38.8,20.0
11125,11160615,0,67,177.0,80.0,3.0,82.0,38.6,12.0
11126,12439551,1,45,185.0,87.0,24.0,107.0,40.8,168.0
11127,12109074,1,35,174.0,80.0,17.0,90.0,40.5,65.0
11128,11485808,0,54,175.0,75.0,12.0,101.0,39.9,70.0
11129,15083640,0,31,145.0,49.0,20.0,101.0,40.5,116.0
11130,16402682,1,21,166.0,69.0,27.0,101.0,40.8,123.0
11131,17382283,1,23,194.0,92.0,9.0,95.0,39.6,38.0
11132,14011540,1,32,189.0,86.0,14.0,86.0,40.0,45.0
11133,11872310,0,26,163.0,57.0,11.0,97.0,39.8,57.0
11134,16581650,0,37,168.0,67.0,2.0,88.0,38.2,9.0
11135,10952582,1,27,204.0,109.0,17.0,91.0,40.3,72.0
11136,15738811,1,71,190.0,90.0,25.0,109.0,40.9,216.0
11137,14604733,1,76,192.0,97.0,29.0,106.0,40.8,249.0
11138,17309355,0,44,184.0,86.0,24.0,106.0,40.6,145.0
11139,16822305,0,43,180.0,80.0,21.0,99.0,40.6,113.0
11140,16439268,1,42,181.0,78.0,7.0,77.0,39.7,15.0
11141,13094705,1,31,197.0,99.0,2.0,86.0,38.0,7.0
11142,16309152,1,71,197.0,92.0,15.0,91.0,40.0,89.0
11143,10483502,1,29,187.0,87.0,28.0,108.0,40.9,179.0
11144,10636184,1,21,182.0,81.0,24.0,112.0,40.6,156.0
11145,13107195,1,26,191.0,88.0,3.0,79.0,38.5,6.0
11146,19689908,0,77,163.0,65.0,14.0,89.0,40.5,71.0
11147,11684127,0,44,169.0,68.0,10.0,90.0,39.7,46.0
11148,11799772,0,46,168.0,64.0,22.0,97.0,40.8,119.0
11149,15895018,0,75,168.0,67.0,18.0,102.0,40.5,116.0
11150,10777558,1,42,176.0,79.0,11.0,99.0,40.1,60.0
11151,13059472,1,26,185.0,84.0,12.0,90.0,40.1,42.0
11152,11280547,0,30,178.0,74.0,14.0,90.0,40.4,60.0
11153,14855731,0,45,169.0,63.0,16.0,94.0,40.4,82.0
11154,11226492,0,29,159.0,60.0,20.0,106.0,40.5,123.0
11155,14115290,0,32,161.0,62.0,30.0,110.0,41.0,198.0
11156,12569624,0,53,151.0,55.0,28.0,102.0,40.9,174.0
11157,11355217,1,31,194.0,91.0,12.0,85.0,40.1,37.0
11158,10365097,0,34,162.0,62.0,5.0,87.0,39.4,21.0
11159,12895751,0,36,161.0,57.0,26.0,107.0,40.7,167.0
11160,15497995,0,30,146.0,47.0,15.0,96.0,39.8,79.0
11161,14810057,0,24,143.0,48.0,12.0,96.0,39.6,62.0
11162,19122789,0,28,158.0,55.0,9.0,90.0,40.1,40.0
11163,10001159,0,67,176.0,74.0,12.0,103.0,39.6,76.0
11164,11912272,1,77,176.0,78.0,29.0,112.0,40.8,264.0
11165,17473332,1,32,191.0,92.0,16.0,94.0,40.5,73.0
11166,12143358,0,69,172.0,69.0,17.0,93.0,40.8,91.0
11167,18419219,0,53,160.0,63.0,9.0,97.0,39.9,50.0
11168,16185812,1,39,190.0,96.0,30.0,109.0,40.6,217.0
11169,15395237,0,62,164.0,63.0,20.0,93.0,40.4,106.0
11170,17627654,0,48,179.0,82.0,28.0,114.0,40.7,197.0
11171,19942390,0,40,160.0,58.0,21.0,103.0,40.5,127.0
11173,15278169,0,22,169.0,60.0,22.0,97.0,40.6,111.0
11174,16681728,1,37,187.0,86.0,23.0,100.0,40.5,128.0
11175,14940202,0,22,150.0,54.0,17.0,98.0,40.3,89.0
11176,11538204,1,38,195.0,93.0,26.0,108.0,40.7,181.0
11177,19782366,0,53,174.0,73.0,5.0,88.0,39.4,22.0
11178,15651260,0,22,156.0,51.0,10.0,90.0,39.9,44.0
11179,10067056,1,26,177.0,80.0,13.0,95.0,39.9,54.0
11180,10333845,1,70,172.0,77.0,6.0,86.0,39.5,29.0
11181,16475204,0,63,171.0,72.0,17.0,87.0,40.3,77.0
11182,19236407,0,40,169.0,63.0,9.0,90.0,39.7,41.0
11183,17696678,0,21,175.0,68.0,7.0,85.0,39.4,26.0
11184,18535494,0,51,175.0,75.0,25.0,105.0,40.8,155.0
11185,14350212,0,77,153.0,54.0,22.0,102.0,40.7,146.0
11186,17857766,1,54,186.0,84.0,28.0,110.0,40.9,219.0
11187,13060955,1,71,192.0,97.0,22.0,104.0,40.6,177.0
11188,15846310,1,31,173.0,79.0,4.0,85.0,38.6,11.0
11189,14632707,1,36,198.0,100.0,19.0,107.0,40.4,130.0
11190,13957365,0,40,153.0,52.0,9.0,80.0,39.8,33.0
11191,18897075,0,22,161.0,58.0,23.0,97.0,40.7,117.0
11192,14554042,0,31,149.0,52.0,23.0,108.0,40.6,150.0
11193,13967757,1,47,182.0,88.0,19.0,99.0,40.4,113.0
11194,14898857,1,24,186.0,86.0,22.0,99.0,40.7,105.0
11195,11961698,0,23,158.0,53.0,14.0,93.0,40.0,66.0
11196,11332743,0,26,162.0,59.0,11.0,82.0,39.9,39.0
11197,18875428,1,59,180.0,87.0,11.0,88.0,39.4,53.0
11198,17424080,1,60,187.0,92.0,25.0,112.0,40.8,215.0
11199,10510204,0,26,158.0,56.0,22.0,97.0,40.4,114.0
11200,15933821,1,35,196.0,93.0,11.0,104.0,40.0,68.0
11201,13931894,0,39,160.0,54.0,5.0,88.0,39.1,22.0
11202,11277916,0,26,172.0,67.0,22.0,120.0,40.9,165.0
11203,18737600,0,21,153.0,55.0,17.0,89.0,40.3,72.0
11204,12388740,1,31,182.0,82.0,9.0,97.0,39.7,43.0
11205,15491260,1,29,182.0,82.0,13.0,91.0,40.2,48.0
11206,14367405,0,23,155.0,59.0,29.0,101.0,40.9,160.0
11207,13135830,1,57,179.0,77.0,17.0,95.0,40.4,95.0
11208,17192935,0,28,162.0,66.0,4.0,83.0,38.9,14.0
11209,10963785,1,34,184.0,83.0,28.0,115.0,40.7,213.0
11210,13557825,1,29,182.0,79.0,29.0,100.0,40.7,145.0
11211,12755334,0,32,174.0,65.0,22.0,109.0,40.7,142.0
11212,17161939,0,48,167.0,68.0,18.0,98.0,40.3,99.0
11213,14483408,1,79,193.0,96.0,5.0,91.0,38.4,32.0
11214,12643342,1,28,189.0,84.0,6.0,81.0,39.1,13.0
11215,15950791,1,20,193.0,97.0,21.0,97.0,40.7,95.0
11217,15529181,0,32,163.0,65.0,24.0,93.0,40.6,114.0
11218,17006559,0,68,181.0,73.0,3.0,89.0,38.9,15.0
11219,19346023,0,25,175.0,72.0,10.0,83.0,39.3,34.0
11220,14676996,0,46,168.0,68.0,19.0,102.0,40.7,112.0
11221,16099323,1,64,197.0,104.0,27.0,105.0,41.3,216.0
11222,10887767,1,20,177.0,79.0,4.0,81.0,38.9,7.0
11223,17007320,0,57,155.0,55.0,19.0,99.0,40.3,113.0
11224,16039213,0,78,161.0,56.0,25.0,106.0,40.6,177.0
11225,15538618,1,32,189.0,95.0,29.0,110.0,41.0,203.0
11226,10450010,0,33,169.0,70.0,24.0,98.0,40.7,125.0
11227,15600880,1,46,185.0,94.0,9.0,87.0,40.1,38.0
11228,18637542,1,20,175.0,74.0,27.0,108.0,41.2,153.0
11229,11098841,0,21,166.0,63.0,7.0,87.0,39.5,28.0
11230,15866026,0,47,162.0,57.0,24.0,106.0,40.6,156.0
11231,11140887,0,39,169.0,67.0,27.0,104.0,41.1,162.0
11232,12170927,0,79,163.0,66.0,2.0,90.0,38.3,10.0
11233,18311837,0,39,170.0,72.0,11.0,86.0,40.1,44.0
11234,18410691,1,74,191.0,94.0,9.0,90.0,40.1,54.0
11235,14009458,0,53,167.0,61.0,9.0,84.0,39.5,38.0
11236,18596658,1,69,183.0,84.0,29.0,112.0,40.7,257.0
11237,19890456,1,26,180.0,83.0,11.0,89.0,39.5,36.0
11238,12264374,1,22,176.0,75.0,26.0,106.0,40.6,143.0
11239,13291381,0,21,175.0,69.0,10.0,98.0,39.7,50.0
11240,15205165,1,32,185.0,89.0,26.0,101.0,40.3,144.0
11241,16286748,1,44,186.0,86.0,27.0,97.0,40.5,147.0
11242,12316339,0,20,155.0,51.0,11.0,98.0,39.7,58.0
11243,18545619,1,37,184.0,82.0,12.0,90.0,39.8,47.0
11244,18123003,0,47,160.0,61.0,11.0,89.0,40.0,51.0
11245,11300613,1,74,201.0,108.0,5.0,87.0,38.9,29.0
11246,10772399,1,76,188.0,90.0,30.0,109.0,40.9,266.0
11247,10624312,0,23,165.0,66.0,13.0,95.0,40.1,62.0
11248,10180174,0,23,171.0,63.0,24.0,104.0,40.8,139.0
11249,18785051,1,57,189.0,89.0,13.0,95.0,40.1,76.0
11250,15623588,0,35,165.0,61.0,7.0,92.0,39.6,33.0
11251,15179324,1,66,181.0,88.0,28.0,104.0,41.0,213.0
11252,17755692,1,63,181.0,85.0,16.0,96.0,40.9,99.0
11253,16533301,0,32,165.0,61.0,3.0,79.0,38.6,10.0
11254,14381611,0,37,167.0,62.0,3.0,78.0,38.8,10.0
11255,14202134,1,37,179.0,79.0,3.0,85.0,38.6,9.0
11256,13818308,1,22,202.0,105.0,30.0,113.0,41.0,216.0
11257,13873260,1,30,186.0,80.0,8.0,89.0,39.5,27.0
11258,14277618,1,37,180.0,77.0,24.0,104.0,40.5,143.0
11259,13783528,0,52,158.0,60.0,23.0,109.0,40.8,158.0
11260,14782764,0,33,170.0,65.0,30.0,105.0,41.0,181.0
11261,16733683,0,27,164.0,65.0,20.0,104.0,40.6,117.0
11262,19020086,1,64,192.0,93.0,14.0,93.0,40.1,83.0
11263,11669579,1,28,185.0,89.0,3.0,84.0,38.7,8.0
11264,12432221,0,36,177.0,73.0,30.0,109.0,40.9,192.0
11265,13656970,0,21,163.0,58.0,2.0,84.0,38.1,7.0
11266,16414069,0,72,170.0,67.0,4.0,80.0,38.5,16.0
11267,11476533,1,61,166.0,69.0,29.0,106.0,40.9,210.0
11268,17678761,1,79,188.0,93.0,21.0,107.0,40.5,184.0
11269,13061333,0,22,148.0,51.0,19.0,102.0,40.5,109.0
11270,12296991,1,65,190.0,91.0,27.0,114.0,40.5,246.0
11271,18154097,0,64,143.0,49.0,20.0,99.0,40.5,123.0
11272,12091387,0,54,194.0,94.0,27.0,108.0,40.6,171.0
11273,17921022,0,25,165.0,63.0,26.0,113.0,40.8,176.0
11274,19445849,0,38,162.0,60.0,17.0,102.0,40.3,100.0
11275,17952771,0,59,150.0,59.0,8.0,89.0,39.6,39.0
11276,18898091,1,55,198.0,99.0,7.0,83.0,39.7,29.0
11277,16962129,0,43,188.0,83.0,25.0,113.0,40.7,171.0
11278,11790962,1,33,190.0,92.0,15.0,98.0,40.3,78.0
11279,14526871,1,78,181.0,82.0,28.0,112.0,40.6,259.0
11280,16152772,1,22,177.0,80.0,12.0,97.0,40.1,51.0
11281,15793708,1,40,192.0,90.0,14.0,91.0,40.4,62.0
11282,17696084,1,49,169.0,78.0,10.0,96.0,39.7,54.0
11283,11711025,0,23,172.0,70.0,17.0,104.0,40.4,97.0
11284,10727386,0,23,183.0,74.0,4.0,88.0,38.8,16.0
11285,15558914,0,21,172.0,71.0,27.0,108.0,40.8,164.0
11286,11074085,1,20,164.0,70.0,19.0,99.0,40.6,80.0
11287,15673228,1,61,185.0,92.0,30.0,111.0,41.1,255.0
11288,10980254,1,72,181.0,88.0,27.0,111.0,40.9,241.0
11289,17192236,1,41,188.0,90.0,16.0,91.0,40.4,72.0
11290,19586924,0,28,175.0,66.0,30.0,107.0,41.5,184.0
11291,12136817,0,30,172.0,70.0,23.0,102.0,40.6,129.0
11292,15335017,1,33,183.0,87.0,4.0,95.0,39.4,19.0
11293,14116395,0,66,156.0,54.0,9.0,77.0,39.5,34.0
11294,16502148,0,55,162.0,64.0,26.0,107.0,40.8,173.0
11295,11438716,0,39,159.0,61.0,17.0,92.0,40.1,82.0
11296,15882643,1,44,200.0,106.0,12.0,90.0,39.9,58.0
11297,13495983,1,37,184.0,86.0,6.0,85.0,39.2,20.0
11298,10117681,1,79,176.0,82.0,30.0,109.0,40.8,265.0
11299,14586335,1,39,171.0,77.0,16.0,103.0,40.4,94.0
11300,14907931,1,24,191.0,89.0,5.0,87.0,39.0,15.0
11301,16879903,0,25,148.0,44.0,29.0,110.0,40.7,195.0
11302,19542252,1,34,172.0,77.0,25.0,105.0,40.7,149.0
11303,15268614,0,41,153.0,60.0,7.0,85.0,39.3,29.0
11304,12218567,1,32,176.0,74.0,21.0,106.0,40.5,125.0
11305,14963675,1,27,213.0,119.0,9.0,87.0,39.9,34.0
11306,18314939,0,48,156.0,59.0,19.0,109.0,40.4,129.0
11307,16678183,0,24,169.0,68.0,22.0,105.0,40.5,128.0
11308,13809841,0,46,172.0,72.0,20.0,101.0,40.4,115.0
11309,14310549,0,26,177.0,75.0,15.0,94.0,40.6,69.0
11310,17347773,1,39,174.0,76.0,12.0,85.0,40.0,38.0
11311,14039235,0,63,165.0,61.0,8.0,91.0,39.6,41.0
11312,17278224,0,44,167.0,67.0,13.0,94.0,39.9,65.0
11313,17718607,1,76,186.0,96.0,11.0,93.0,40.0,73.0
11314,11217032,1,77,192.0,94.0,3.0,82.0,38.3,15.0
11315,17283009,1,26,191.0,93.0,25.0,105.0,40.9,148.0
11316,14380865,0,73,184.0,83.0,25.0,121.0,40.6,205.0
11317,12166146,1,29,184.0,85.0,24.0,105.0,40.9,142.0
11318,11290538,0,39,171.0,67.0,19.0,91.0,40.4,88.0
11319,10568406,0,67,153.0,54.0,13.0,90.0,39.9,67.0
11320,17729058,0,22,150.0,49.0,8.0,94.0,39.6,39.0
11321,17711424,1,40,181.0,81.0,9.0,88.0,40.0,34.0
11322,11766874,1,46,191.0,87.0,5.0,89.0,38.7,22.0
11323,12726357,1,37,170.0,68.0,16.0,96.0,40.6,73.0
11324,14767434,1,42,175.0,77.0,9.0,88.0,39.6,34.0
11325,16403368,1,78,188.0,95.0,4.0,90.0,39.0,25.0
11326,10832260,0,56,174.0,72.0,25.0,108.0,40.5,167.0
11327,19688237,0,21,161.0,56.0,6.0,84.0,39.1,22.0
11328,13371938,1,31,198.0,106.0,11.0,88.0,40.1,43.0
11329,19914131,1,25,188.0,85.0,12.0,93.0,39.9,47.0
11330,12663731,1,31,187.0,91.0,14.0,96.0,40.4,67.0
11331,15004935,1,31,189.0,88.0,27.0,110.0,40.6,184.0
11332,12736503,0,37,172.0,64.0,2.0,85.0,38.4,8.0
11333,12478941,0,64,157.0,59.0,3.0,84.0,38.6,13.0
11334,14795428,1,45,179.0,79.0,28.0,108.0,40.4,196.0
11335,14302647,1,20,182.0,85.0,3.0,81.0,38.6,6.0
11336,11942073,1,45,186.0,84.0,7.0,78.0,39.4,18.0
11337,12260959,1,39,185.0,87.0,26.0,110.0,40.9,187.0
11338,10733230,1,26,194.0,93.0,6.0,78.0,39.4,11.0
11339,10806295,0,30,171.0,67.0,4.0,82.0,38.8,14.0
11340,10234654,0,62,160.0,64.0,25.0,104.0,40.8,161.0
11341,18309426,1,38,184.0,87.0,21.0,98.0,40.7,112.0
11342,14978675,0,23,167.0,63.0,14.0,96.0,40.5,69.0
11343,17907532,0,22,162.0,55.0,10.0,94.0,39.7,48.0
11344,10724401,1,42,208.0,108.0,9.0,86.0,39.5,37.0
11345,13879882,0,55,162.0,57.0,28.0,122.0,40.9,234.0
